Percentage,GradePoints,Grade,,,,
66.78,2.33,C+,,,,
66.79,2.33,C+,,,,
66.8,2.33,C+,,,,
66.81,2.33,C+,,,,
66.82,2.33,C+,,,,
66.83,2.33,C+,,,,
66.84,2.33,C+,,,,
66.85,2.33,C+,,,,
66.86,2.33,C+,,,,
66.87,2.33,C+,,,,
66.88,2.33,C+,,,,
66.89,2.33,C+,,,,
66.9,2.33,C+,,,,
66.91,2.33,C+,,,,
66.92,2.33,C+,,,,
66.93,2.33,C+,,,,
66.94,2.33,C+,,,,
66.95,2.33,C+,,,,
66.96,2.33,C+,,,,
66.97,2.33,C+,,,,
66.98,2.33,C+,,,,
66.99,2.33,C+,,,,
67,2.42,C+,,,,
67.01,2.42,C+,,,,
67.02,2.42,C+,,,,
67.03,2.42,C+,,,,
67.04,2.42,C+,,,,
67.05,2.42,C+,,,,
67.06,2.42,C+,,,,
67.07,2.42,C+,,,,
67.08,2.42,C+,,,,
67.09,2.42,C+,,,,
67.1,2.42,C+,,,,
67.11,2.42,C+,,,,
67.12,2.42,C+,,,,
67.13,2.42,C+,,,,
67.14,2.42,C+,,,,
67.15,2.42,C+,,,,
67.16,2.42,C+,,,,
67.17,2.42,C+,,,,
67.18,2.42,C+,,,,
67.19,2.42,C+,,,,
67.2,2.42,C+,,,,
67.21,2.42,C+,,,,
67.22,2.42,C+,,,,
67.23,2.42,C+,,,,
67.24,2.42,C+,,,,
67.25,2.42,C+,,,,
67.26,2.42,C+,,,,
67.27,2.42,C+,,,,
67.28,2.42,C+,,,,
67.29,2.42,C+,,,,
67.3,2.42,C+,,,,
67.31,2.42,C+,,,,
67.32,2.42,C+,,,,
67.33,2.42,C+,,,,
67.34,2.42,C+,,,,
67.35,2.42,C+,,,,
67.36,2.42,C+,,,,
67.37,2.42,C+,,,,
67.38,2.42,C+,,,,
67.39,2.42,C+,,,,
67.4,2.42,C+,,,,
67.41,2.42,C+,,,,
67.42,2.42,C+,,,,
67.43,2.42,C+,,,,
67.44,2.42,C+,,,,
67.45,2.42,C+,,,,
67.46,2.42,C+,,,,
67.47,2.42,C+,,,,
67.48,2.42,C+,,,,
67.49,2.42,C+,,,,
67.5,2.42,C+,,,,
67.51,2.42,C+,,,,
67.52,2.42,C+,,,,
67.53,2.42,C+,,,,
67.54,2.42,C+,,,,
67.55,2.42,C+,,,,
67.56,2.42,C+,,,,
67.57,2.42,C+,,,,
67.58,2.42,C+,,,,
67.59,2.42,C+,,,,
67.6,2.42,C+,,,,
67.61,2.42,C+,,,,
67.62,2.42,C+,,,,
67.63,2.42,C+,,,,
67.64,2.42,C+,,,,
67.65,2.42,C+,,,,
67.66,2.42,C+,,,,
67.67,2.42,C+,,,,
67.68,2.42,C+,,,,
67.69,2.42,C+,,,,
67.7,2.42,C+,,,,
67.71,2.42,C+,,,,
67.72,2.42,C+,,,,
67.73,2.42,C+,,,,
67.74,2.42,C+,,,,
67.75,2.42,C+,,,,
67.76,2.42,C+,,,,
67.77,2.42,C+,,,,
67.78,2.42,C+,,,,
67.79,2.42,C+,,,,
67.8,2.42,C+,,,,
67.81,2.42,C+,,,,
67.82,2.42,C+,,,,
67.83,2.42,C+,,,,
67.84,2.42,C+,,,,
67.85,2.42,C+,,,,
67.86,2.42,C+,,,,
67.87,2.42,C+,,,,
67.88,2.42,C+,,,,
67.89,2.42,C+,,,,
67.9,2.42,C+,,,,
67.91,2.42,C+,,,,
67.92,2.42,C+,,,,
67.93,2.42,C+,,,,
67.94,2.42,C+,,,,
67.95,2.42,C+,,,,
67.96,2.42,C+,,,,
67.97,2.42,C+,,,,
67.98,2.42,C+,,,,
67.99,2.42,C+,,,,
68,2.5,C+,,,,
68.01,2.5,C+,,,,
68.02,2.5,C+,,,,
68.03,2.5,C+,,,,
68.04,2.5,C+,,,,
68.05,2.5,C+,,,,
68.06,2.5,C+,,,,
68.07,2.5,C+,,,,
68.08,2.5,C+,,,,
68.09,2.5,C+,,,,
68.1,2.5,C+,,,,
68.11,2.5,C+,,,,
68.12,2.5,C+,,,,
68.13,2.5,C+,,,,
68.14,2.5,C+,,,,
68.15,2.5,C+,,,,
68.16,2.5,C+,,,,
68.17,2.5,C+,,,,
68.18,2.5,C+,,,,
68.19,2.5,C+,,,,
68.2,2.5,C+,,,,
68.21,2.5,C+,,,,
68.22,2.5,C+,,,,
68.23,2.5,C+,,,,
68.24,2.5,C+,,,,
68.25,2.5,C+,,,,
68.26,2.5,C+,,,,
68.27,2.5,C+,,,,
68.28,2.5,C+,,,,
68.29,2.5,C+,,,,
68.3,2.5,C+,,,,
68.31,2.5,C+,,,,
68.32,2.5,C+,,,,
68.33,2.5,C+,,,,
68.34,2.5,C+,,,,
68.35,2.5,C+,,,,
68.36,2.5,C+,,,,
68.37,2.5,C+,,,,
68.38,2.5,C+,,,,
68.39,2.5,C+,,,,
68.4,2.5,C+,,,,
68.41,2.5,C+,,,,
68.42,2.5,C+,,,,
68.43,2.5,C+,,,,
68.44,2.5,C+,,,,
68.45,2.5,C+,,,,
68.46,2.5,C+,,,,
68.47,2.5,C+,,,,
68.48,2.5,C+,,,,
68.49,2.5,C+,,,,
68.5,2.5,C+,,,,
68.51,2.5,C+,,,,
68.52,2.5,C+,,,,
68.53,2.5,C+,,,,
68.54,2.5,C+,,,,
68.55,2.5,C+,,,,
68.56,2.5,C+,,,,
68.57,2.5,C+,,,,
68.58,2.5,C+,,,,
68.59,2.5,C+,,,,
68.6,2.5,C+,,,,
68.61,2.5,C+,,,,
68.62,2.5,C+,,,,
68.63,2.5,C+,,,,
68.64,2.5,C+,,,,
68.65,2.5,C+,,,,
68.66,2.5,C+,,,,
68.67,2.5,C+,,,,
68.68,2.5,C+,,,,
68.69,2.5,C+,,,,
68.7,2.5,C+,,,,
68.71,2.5,C+,,,,
68.72,2.5,C+,,,,
68.73,2.5,C+,,,,
68.74,2.5,C+,,,,
68.75,2.5,C+,,,,
68.76,2.5,C+,,,,
68.77,2.5,C+,,,,
68.78,2.5,C+,,,,
68.79,2.5,C+,,,,
68.8,2.5,C+,,,,
68.81,2.5,C+,,,,
68.82,2.5,C+,,,,
68.83,2.5,C+,,,,
68.84,2.5,C+,,,,
68.85,2.5,C+,,,,
68.86,2.5,C+,,,,
68.87,2.5,C+,,,,
68.88,2.5,C+,,,,
68.89,2.5,C+,,,,
68.9,2.5,C+,,,,
68.91,2.5,C+,,,,
68.92,2.5,C+,,,,
68.93,2.5,C+,,,,
68.94,2.5,C+,,,,
68.95,2.5,C+,,,,
68.96,2.5,C+,,,,
68.97,2.5,C+,,,,
68.98,2.5,C+,,,,
68.99,2.5,C+,,,,
69,2.58,C+,,,,
69.01,2.58,C+,,,,
69.02,2.58,C+,,,,
69.03,2.58,C+,,,,
69.04,2.58,C+,,,,
69.05,2.58,C+,,,,
69.06,2.58,C+,,,,
69.07,2.58,C+,,,,
69.08,2.58,C+,,,,
69.09,2.58,C+,,,,
69.1,2.58,C+,,,,
69.11,2.58,C+,,,,
69.12,2.58,C+,,,,
69.13,2.58,C+,,,,
69.14,2.58,C+,,,,
69.15,2.58,C+,,,,
69.16,2.58,C+,,,,
69.17,2.58,C+,,,,
69.18,2.58,C+,,,,
69.19,2.58,C+,,,,
69.2,2.58,C+,,,,
69.21,2.58,C+,,,,
69.22,2.58,C+,,,,
69.23,2.58,C+,,,,
69.24,2.58,C+,,,,
69.25,2.58,C+,,,,
69.26,2.58,C+,,,,
69.27,2.58,C+,,,,
69.28,2.58,C+,,,,
69.29,2.58,C+,,,,
69.3,2.58,C+,,,,
69.31,2.58,C+,,,,
69.32,2.58,C+,,,,
69.33,2.58,C+,,,,
69.34,2.58,C+,,,,
69.35,2.58,C+,,,,
69.36,2.58,C+,,,,
69.37,2.58,C+,,,,
69.38,2.58,C+,,,,
69.39,2.58,C+,,,,
69.4,2.58,C+,,,,
69.41,2.58,C+,,,,
69.42,2.58,C+,,,,
69.43,2.58,C+,,,,
69.44,2.58,C+,,,,
69.45,2.58,C+,,,,
69.46,2.58,C+,,,,
69.47,2.58,C+,,,,
69.48,2.58,C+,,,,
69.49,2.58,C+,,,,
69.5,2.58,C+,,,,
69.51,2.58,C+,,,,
69.52,2.58,C+,,,,
69.53,2.58,C+,,,,
69.54,2.58,C+,,,,
69.55,2.58,C+,,,,
69.56,2.58,C+,,,,
69.57,2.58,C+,,,,
69.58,2.58,C+,,,,
69.59,2.58,C+,,,,
69.6,2.58,C+,,,,
69.61,2.58,C+,,,,
69.62,2.58,C+,,,,
69.63,2.58,C+,,,,
69.64,2.58,C+,,,,
69.65,2.58,C+,,,,
69.66,2.58,C+,,,,
69.67,2.58,C+,,,,
69.68,2.58,C+,,,,
69.69,2.58,C+,,,,
69.7,2.58,C+,,,,
69.71,2.58,C+,,,,
69.72,2.58,C+,,,,
69.73,2.58,C+,,,,
69.74,2.58,C+,,,,
69.75,2.58,C+,,,,
69.76,2.58,C+,,,,
69.77,2.58,C+,,,,
69.78,2.58,C+,,,,
69.79,2.58,C+,,,,
69.8,2.58,C+,,,,
69.81,2.58,C+,,,,
69.82,2.58,C+,,,,
69.83,2.58,C+,,,,
69.84,2.58,C+,,,,
69.85,2.58,C+,,,,
69.86,2.58,C+,,,,
69.87,2.58,C+,,,,
69.88,2.58,C+,,,,
69.89,2.58,C+,,,,
69.9,2.58,C+,,,,
69.91,2.58,C+,,,,
69.92,2.58,C+,,,,
69.93,2.58,C+,,,,
69.94,2.58,C+,,,,
69.95,2.58,C+,,,,
69.96,2.58,C+,,,,
69.97,2.58,C+,,,,
69.98,2.58,C+,,,,
69.99,2.58,C+,,,,
70,2.67,B-,,,,
70.01,2.67,B-,,,,
70.02,2.67,B-,,,,
70.03,2.67,B-,,,,
70.04,2.67,B-,,,,
70.05,2.67,B-,,,,
70.06,2.67,B-,,,,
70.07,2.67,B-,,,,
70.08,2.67,B-,,,,
70.09,2.67,B-,,,,
70.1,2.67,B-,,,,
70.11,2.67,B-,,,,
70.12,2.67,B-,,,,
70.13,2.67,B-,,,,
70.14,2.67,B-,,,,
70.15,2.67,B-,,,,
70.16,2.67,B-,,,,
70.17,2.67,B-,,,,
70.18,2.67,B-,,,,
70.19,2.67,B-,,,,
70.2,2.67,B-,,,,
70.21,2.67,B-,,,,
70.22,2.67,B-,,,,
70.23,2.67,B-,,,,
70.24,2.67,B-,,,,
70.25,2.67,B-,,,,
70.26,2.67,B-,,,,
70.27,2.67,B-,,,,
70.28,2.67,B-,,,,
70.29,2.67,B-,,,,
70.3,2.67,B-,,,,
70.31,2.67,B-,,,,
70.32,2.67,B-,,,,
70.33,2.67,B-,,,,
70.34,2.67,B-,,,,
70.35,2.67,B-,,,,
70.36,2.67,B-,,,,
70.37,2.67,B-,,,,
70.38,2.67,B-,,,,
70.39,2.67,B-,,,,
70.4,2.67,B-,,,,
70.41,2.67,B-,,,,
70.42,2.67,B-,,,,
70.43,2.67,B-,,,,
70.44,2.67,B-,,,,
70.45,2.67,B-,,,,
70.46,2.67,B-,,,,
70.47,2.67,B-,,,,
70.48,2.67,B-,,,,
70.49,2.67,B-,,,,
70.5,2.67,B-,,,,
70.51,2.67,B-,,,,
70.52,2.67,B-,,,,
70.53,2.67,B-,,,,
70.54,2.67,B-,,,,
70.55,2.67,B-,,,,
70.56,2.67,B-,,,,
70.57,2.67,B-,,,,
70.58,2.67,B-,,,,
70.59,2.67,B-,,,,
70.6,2.67,B-,,,,
70.61,2.67,B-,,,,
70.62,2.67,B-,,,,
70.63,2.67,B-,,,,
70.64,2.67,B-,,,,
70.65,2.67,B-,,,,
70.66,2.67,B-,,,,
70.67,2.67,B-,,,,
70.68,2.67,B-,,,,
70.69,2.67,B-,,,,
70.7,2.67,B-,,,,
70.71,2.67,B-,,,,
70.72,2.67,B-,,,,
70.73,2.67,B-,,,,
70.74,2.67,B-,,,,
70.75,2.67,B-,,,,
70.76,2.67,B-,,,,
70.77,2.67,B-,,,,
70.78,2.67,B-,,,,
70.79,2.67,B-,,,,
70.8,2.67,B-,,,,
70.81,2.67,B-,,,,
70.82,2.67,B-,,,,
70.83,2.67,B-,,,,
70.84,2.67,B-,,,,
70.85,2.67,B-,,,,
70.86,2.67,B-,,,,
70.87,2.67,B-,,,,
70.88,2.67,B-,,,,
70.89,2.67,B-,,,,
70.9,2.67,B-,,,,
70.91,2.67,B-,,,,
70.92,2.67,B-,,,,
70.93,2.67,B-,,,,
70.94,2.67,B-,,,,
70.95,2.67,B-,,,,
70.96,2.67,B-,,,,
70.97,2.67,B-,,,,
70.98,2.67,B-,,,,
70.99,2.67,B-,,,,
71,2.75,B-,,,,
71.01,2.75,B-,,,,
71.02,2.75,B-,,,,
71.03,2.75,B-,,,,
71.04,2.75,B-,,,,
71.05,2.75,B-,,,,
71.06,2.75,B-,,,,
71.07,2.75,B-,,,,
71.08,2.75,B-,,,,
71.09,2.75,B-,,,,
71.1,2.75,B-,,,,
71.11,2.75,B-,,,,
71.12,2.75,B-,,,,
71.13,2.75,B-,,,,
71.14,2.75,B-,,,,
71.15,2.75,B-,,,,
71.16,2.75,B-,,,,
71.17,2.75,B-,,,,
71.18,2.75,B-,,,,
71.19,2.75,B-,,,,
71.2,2.75,B-,,,,
71.21,2.75,B-,,,,
71.22,2.75,B-,,,,
71.23,2.75,B-,,,,
71.24,2.75,B-,,,,
71.25,2.75,B-,,,,
71.26,2.75,B-,,,,
71.27,2.75,B-,,,,
71.28,2.75,B-,,,,
71.29,2.75,B-,,,,
71.3,2.75,B-,,,,
71.31,2.75,B-,,,,
71.32,2.75,B-,,,,
71.33,2.75,B-,,,,
71.34,2.75,B-,,,,
71.35,2.75,B-,,,,
71.36,2.75,B-,,,,
71.37,2.75,B-,,,,
71.38,2.75,B-,,,,
71.39,2.75,B-,,,,
71.4,2.75,B-,,,,
71.41,2.75,B-,,,,
71.42,2.75,B-,,,,
71.43,2.75,B-,,,,
71.44,2.75,B-,,,,
71.45,2.75,B-,,,,
71.46,2.75,B-,,,,
71.47,2.75,B-,,,,
71.48,2.75,B-,,,,
71.49,2.75,B-,,,,
71.5,2.75,B-,,,,
71.51,2.75,B-,,,,
71.52,2.75,B-,,,,
71.53,2.75,B-,,,,
71.54,2.75,B-,,,,
71.55,2.75,B-,,,,
71.56,2.75,B-,,,,
71.57,2.75,B-,,,,
71.58,2.75,B-,,,,
71.59,2.75,B-,,,,
71.6,2.75,B-,,,,
71.61,2.75,B-,,,,
71.62,2.75,B-,,,,
71.63,2.75,B-,,,,
71.64,2.75,B-,,,,
71.65,2.75,B-,,,,
71.66,2.75,B-,,,,
71.67,2.75,B-,,,,
71.68,2.75,B-,,,,
71.69,2.75,B-,,,,
71.7,2.75,B-,,,,
71.71,2.75,B-,,,,
71.72,2.75,B-,,,,
71.73,2.75,B-,,,,
71.74,2.75,B-,,,,
71.75,2.75,B-,,,,
71.76,2.75,B-,,,,
71.77,2.75,B-,,,,
71.78,2.75,B-,,,,
71.79,2.75,B-,,,,
71.8,2.75,B-,,,,
71.81,2.75,B-,,,,
71.82,2.75,B-,,,,
71.83,2.75,B-,,,,
71.84,2.75,B-,,,,
71.85,2.75,B-,,,,
71.86,2.75,B-,,,,
71.87,2.75,B-,,,,
71.88,2.75,B-,,,,
71.89,2.75,B-,,,,
71.9,2.75,B-,,,,
71.91,2.75,B-,,,,
71.92,2.75,B-,,,,
71.93,2.75,B-,,,,
71.94,2.75,B-,,,,
71.95,2.75,B-,,,,
71.96,2.75,B-,,,,
71.97,2.75,B-,,,,
71.98,2.75,B-,,,,
71.99,2.75,B-,,,,
72,2.83,B-,,,,
72.01,2.83,B-,,,,
72.02,2.83,B-,,,,
72.03,2.83,B-,,,,
72.04,2.83,B-,,,,
72.05,2.83,B-,,,,
72.06,2.83,B-,,,,
72.07,2.83,B-,,,,
72.08,2.83,B-,,,,
72.09,2.83,B-,,,,
72.1,2.83,B-,,,,
72.11,2.83,B-,,,,
72.12,2.83,B-,,,,
72.13,2.83,B-,,,,
72.14,2.83,B-,,,,
72.15,2.83,B-,,,,
72.16,2.83,B-,,,,
72.17,2.83,B-,,,,
72.18,2.83,B-,,,,
72.19,2.83,B-,,,,
72.2,2.83,B-,,,,
72.21,2.83,B-,,,,
72.22,2.83,B-,,,,
72.23,2.83,B-,,,,
72.24,2.83,B-,,,,
72.25,2.83,B-,,,,
72.26,2.83,B-,,,,
72.27,2.83,B-,,,,
72.28,2.83,B-,,,,
72.29,2.83,B-,,,,
72.3,2.83,B-,,,,
72.31,2.83,B-,,,,
72.32,2.83,B-,,,,
72.33,2.83,B-,,,,
72.34,2.83,B-,,,,
72.35,2.83,B-,,,,
72.36,2.83,B-,,,,
72.37,2.83,B-,,,,
72.38,2.83,B-,,,,
72.39,2.83,B-,,,,
72.4,2.83,B-,,,,
72.41,2.83,B-,,,,
72.42,2.83,B-,,,,
72.43,2.83,B-,,,,
72.44,2.83,B-,,,,
72.45,2.83,B-,,,,
72.46,2.83,B-,,,,
72.47,2.83,B-,,,,
72.48,2.83,B-,,,,
72.49,2.83,B-,,,,
72.5,2.83,B-,,,,
72.51,2.83,B-,,,,
72.52,2.83,B-,,,,
72.53,2.83,B-,,,,
72.54,2.83,B-,,,,
72.55,2.83,B-,,,,
72.56,2.83,B-,,,,
72.57,2.83,B-,,,,
72.58,2.83,B-,,,,
72.59,2.83,B-,,,,
72.6,2.83,B-,,,,
72.61,2.83,B-,,,,
72.62,2.83,B-,,,,
72.63,2.83,B-,,,,
72.64,2.83,B-,,,,
72.65,2.83,B-,,,,
72.66,2.83,B-,,,,
72.67,2.83,B-,,,,
72.68,2.83,B-,,,,
72.69,2.83,B-,,,,
72.7,2.83,B-,,,,
72.71,2.83,B-,,,,
72.72,2.83,B-,,,,
72.73,2.83,B-,,,,
72.74,2.83,B-,,,,
72.75,2.83,B-,,,,
72.76,2.83,B-,,,,
72.77,2.83,B-,,,,
72.78,2.83,B-,,,,
72.79,2.83,B-,,,,
72.8,2.83,B-,,,,
72.81,2.83,B-,,,,
72.82,2.83,B-,,,,
72.83,2.83,B-,,,,
72.84,2.83,B-,,,,
72.85,2.83,B-,,,,
72.86,2.83,B-,,,,
72.87,2.83,B-,,,,
72.88,2.83,B-,,,,
72.89,2.83,B-,,,,
72.9,2.83,B-,,,,
72.91,2.83,B-,,,,
72.92,2.83,B-,,,,
72.93,2.83,B-,,,,
72.94,2.83,B-,,,,
72.95,2.83,B-,,,,
72.96,2.83,B-,,,,
72.97,2.83,B-,,,,
72.98,2.83,B-,,,,
72.99,2.83,B-,,,,
73,2.92,B-,,,,
73.01,2.92,B-,,,,
73.02,2.92,B-,,,,
73.03,2.92,B-,,,,
73.04,2.92,B-,,,,
73.05,2.92,B-,,,,
73.06,2.92,B-,,,,
73.07,2.92,B-,,,,
73.08,2.92,B-,,,,
73.09,2.92,B-,,,,
73.1,2.92,B-,,,,
73.11,2.92,B-,,,,
73.12,2.92,B-,,,,
73.13,2.92,B-,,,,
73.14,2.92,B-,,,,
73.15,2.92,B-,,,,
73.16,2.92,B-,,,,
73.17,2.92,B-,,,,
73.18,2.92,B-,,,,
73.19,2.92,B-,,,,
73.2,2.92,B-,,,,
73.21,2.92,B-,,,,
73.22,2.92,B-,,,,
73.23,2.92,B-,,,,
73.24,2.92,B-,,,,
73.25,2.92,B-,,,,
73.26,2.92,B-,,,,
73.27,2.92,B-,,,,
73.28,2.92,B-,,,,
73.29,2.92,B-,,,,
73.3,2.92,B-,,,,
73.31,2.92,B-,,,,
73.32,2.92,B-,,,,
73.33,2.92,B-,,,,
73.34,2.92,B-,,,,
73.35,2.92,B-,,,,
73.36,2.92,B-,,,,
73.37,2.92,B-,,,,
73.38,2.92,B-,,,,
73.39,2.92,B-,,,,
73.4,2.92,B-,,,,
73.41,2.92,B-,,,,
73.42,2.92,B-,,,,
73.43,2.92,B-,,,,
73.44,2.92,B-,,,,
73.45,2.92,B-,,,,
73.46,2.92,B-,,,,
73.47,2.92,B-,,,,
73.48,2.92,B-,,,,
73.49,2.92,B-,,,,
73.5,2.92,B-,,,,
73.51,2.92,B-,,,,
73.52,2.92,B-,,,,
73.53,2.92,B-,,,,
73.54,2.92,B-,,,,
73.55,2.92,B-,,,,
73.56,2.92,B-,,,,
73.57,2.92,B-,,,,
73.58,2.92,B-,,,,
73.59,2.92,B-,,,,
73.6,2.92,B-,,,,
73.61,2.92,B-,,,,
73.62,2.92,B-,,,,
73.63,2.92,B-,,,,
73.64,2.92,B-,,,,
73.65,2.92,B-,,,,
73.66,2.92,B-,,,,
73.67,2.92,B-,,,,
73.68,2.92,B-,,,,
73.69,2.92,B-,,,,
73.7,2.92,B-,,,,
73.71,2.92,B-,,,,
73.72,2.92,B-,,,,
73.73,2.92,B-,,,,
73.74,2.92,B-,,,,
73.75,2.92,B-,,,,
73.76,2.92,B-,,,,
73.77,2.92,B-,,,,
73.78,2.92,B-,,,,
73.79,2.92,B-,,,,
73.8,2.92,B-,,,,
73.81,2.92,B-,,,,
73.82,2.92,B-,,,,
73.83,2.92,B-,,,,
73.84,2.92,B-,,,,
73.85,2.92,B-,,,,
73.86,2.92,B-,,,,
73.87,2.92,B-,,,,
73.88,2.92,B-,,,,
73.89,2.92,B-,,,,
73.9,2.92,B-,,,,
73.91,2.92,B-,,,,
73.92,2.92,B-,,,,
73.93,2.92,B-,,,,
73.94,2.92,B-,,,,
73.95,2.92,B-,,,,
73.96,2.92,B-,,,,
73.97,2.92,B-,,,,
73.98,2.92,B-,,,,
73.99,2.92,B-,,,,
74,3,B,,,,
74.01,3,B,,,,
74.02,3,B,,,,
74.03,3,B,,,,
74.04,3,B,,,,
74.05,3,B,,,,
74.06,3,B,,,,
74.07,3,B,,,,
74.08,3,B,,,,
74.09,3,B,,,,
74.1,3,B,,,,
74.11,3,B,,,,
74.12,3,B,,,,
74.13,3,B,,,,
74.14,3,B,,,,
74.15,3,B,,,,
74.16,3,B,,,,
74.17,3,B,,,,
74.18,3,B,,,,
74.19,3,B,,,,
74.2,3,B,,,,
74.21,3,B,,,,
74.22,3,B,,,,
74.23,3,B,,,,
74.24,3,B,,,,
74.25,3,B,,,,
74.26,3,B,,,,
74.27,3,B,,,,
74.28,3,B,,,,
74.29,3,B,,,,
74.3,3,B,,,,
74.31,3,B,,,,
74.32,3,B,,,,
74.33,3,B,,,,
74.34,3,B,,,,
74.35,3,B,,,,
74.36,3,B,,,,
74.37,3,B,,,,
74.38,3,B,,,,
74.39,3,B,,,,
74.4,3,B,,,,
74.41,3,B,,,,
74.42,3,B,,,,
74.43,3,B,,,,
74.44,3,B,,,,
74.45,3,B,,,,
74.46,3,B,,,,
74.47,3,B,,,,
74.48,3,B,,,,
74.49,3,B,,,,
74.5,3,B,,,,
74.51,3,B,,,,
74.52,3,B,,,,
74.53,3,B,,,,
74.54,3,B,,,,
74.55,3,B,,,,
74.56,3,B,,,,
74.57,3,B,,,,
74.58,3,B,,,,
74.59,3,B,,,,
74.6,3,B,,,,
74.61,3,B,,,,
74.62,3,B,,,,
74.63,3,B,,,,
74.64,3,B,,,,
74.65,3,B,,,,
74.66,3,B,,,,
74.67,3,B,,,,
74.68,3,B,,,,
74.69,3,B,,,,
74.7,3,B,,,,
74.71,3,B,,,,
74.72,3,B,,,,
74.73,3,B,,,,
74.74,3,B,,,,
74.75,3,B,,,,
74.76,3,B,,,,
74.77,3,B,,,,
74.78,3,B,,,,
74.79,3,B,,,,
74.8,3,B,,,,
74.81,3,B,,,,
74.82,3,B,,,,
74.83,3,B,,,,
74.84,3,B,,,,
74.85,3,B,,,,
74.86,3,B,,,,
74.87,3,B,,,,
74.88,3,B,,,,
74.89,3,B,,,,
74.9,3,B,,,,
74.91,3,B,,,,
74.92,3,B,,,,
74.93,3,B,,,,
74.94,3,B,,,,
74.95,3,B,,,,
74.96,3,B,,,,
74.97,3,B,,,,
74.98,3,B,,,,
74.99,3,B,,,,
75,3.08,B,,,,
75.01,3.08,B,,,,
75.02,3.08,B,,,,
75.03,3.08,B,,,,
75.04,3.08,B,,,,
75.05,3.08,B,,,,
75.06,3.08,B,,,,
75.07,3.08,B,,,,
75.08,3.08,B,,,,
75.09,3.08,B,,,,
75.1,3.08,B,,,,
75.11,3.08,B,,,,
75.12,3.08,B,,,,
75.13,3.08,B,,,,
75.14,3.08,B,,,,
75.15,3.08,B,,,,
75.16,3.08,B,,,,
75.17,3.08,B,,,,
75.18,3.08,B,,,,
75.19,3.08,B,,,,
75.2,3.08,B,,,,
75.21,3.08,B,,,,
75.22,3.08,B,,,,
75.23,3.08,B,,,,
75.24,3.08,B,,,,
75.25,3.08,B,,,,
75.26,3.08,B,,,,
75.27,3.08,B,,,,
75.28,3.08,B,,,,
75.29,3.08,B,,,,
75.3,3.08,B,,,,
75.31,3.08,B,,,,
75.32,3.08,B,,,,
75.33,3.08,B,,,,
75.34,3.08,B,,,,
75.35,3.08,B,,,,
75.36,3.08,B,,,,
75.37,3.08,B,,,,
75.38,3.08,B,,,,
75.39,3.08,B,,,,
75.4,3.08,B,,,,
75.41,3.08,B,,,,
75.42,3.08,B,,,,
75.43,3.08,B,,,,
75.44,3.08,B,,,,
75.45,3.08,B,,,,
75.46,3.08,B,,,,
75.47,3.08,B,,,,
75.48,3.08,B,,,,
75.49,3.08,B,,,,
75.5,3.08,B,,,,
75.51,3.08,B,,,,
75.52,3.08,B,,,,
75.53,3.08,B,,,,
75.54,3.08,B,,,,
75.55,3.08,B,,,,
75.56,3.08,B,,,,
75.57,3.08,B,,,,
75.58,3.08,B,,,,
75.59,3.08,B,,,,
75.6,3.08,B,,,,
75.61,3.08,B,,,,
75.62,3.08,B,,,,
75.63,3.08,B,,,,
75.64,3.08,B,,,,
75.65,3.08,B,,,,
75.66,3.08,B,,,,
75.67,3.08,B,,,,
75.68,3.08,B,,,,
75.69,3.08,B,,,,
75.7,3.08,B,,,,
75.71,3.08,B,,,,
75.72,3.08,B,,,,
75.73,3.08,B,,,,
75.74,3.08,B,,,,
75.75,3.08,B,,,,
75.76,3.08,B,,,,
75.77,3.08,B,,,,
75.78,3.08,B,,,,
75.79,3.08,B,,,,
75.8,3.08,B,,,,
75.81,3.08,B,,,,
75.82,3.08,B,,,,
75.83,3.08,B,,,,
75.84,3.08,B,,,,
75.85,3.08,B,,,,
75.86,3.08,B,,,,
75.87,3.08,B,,,,
75.88,3.08,B,,,,
75.89,3.08,B,,,,
75.9,3.08,B,,,,
75.91,3.08,B,,,,
75.92,3.08,B,,,,
75.93,3.08,B,,,,
75.94,3.08,B,,,,
75.95,3.08,B,,,,
75.96,3.08,B,,,,
75.97,3.08,B,,,,
75.98,3.08,B,,,,
75.99,3.08,B,,,,
76,3.17,B,,,,
76.01,3.17,B,,,,
76.02,3.17,B,,,,
76.03,3.17,B,,,,
76.04,3.17,B,,,,
76.05,3.17,B,,,,
76.06,3.17,B,,,,
76.07,3.17,B,,,,
76.08,3.17,B,,,,
76.09,3.17,B,,,,
76.1,3.17,B,,,,
76.11,3.17,B,,,,
76.12,3.17,B,,,,
76.13,3.17,B,,,,
76.14,3.17,B,,,,
76.15,3.17,B,,,,
76.16,3.17,B,,,,
76.17,3.17,B,,,,
76.18,3.17,B,,,,
76.19,3.17,B,,,,
76.2,3.17,B,,,,
76.21,3.17,B,,,,
76.22,3.17,B,,,,
76.23,3.17,B,,,,
76.24,3.17,B,,,,
76.25,3.17,B,,,,
76.26,3.17,B,,,,
76.27,3.17,B,,,,
76.28,3.17,B,,,,
76.29,3.17,B,,,,
76.3,3.17,B,,,,
76.31,3.17,B,,,,
76.32,3.17,B,,,,
76.33,3.17,B,,,,
76.34,3.17,B,,,,
76.35,3.17,B,,,,
76.36,3.17,B,,,,
76.37,3.17,B,,,,
76.38,3.17,B,,,,
76.39,3.17,B,,,,
